age,campaign,previous,duration,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code
57,2,0,57,1.4,93.444,-36.1,4.9639999999999995,5228.1,5,1,0,2,0,0,1,4,1
44,1,0,113,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,1,6,2,0,0,1,4,1
48,2,0,98,1.4,93.91799999999999,-42.7,4.963,5228.1,7,1,5,2,2,0,1,4,3
50,1,0,180,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2,3,2,0,0,1,4,3
35,6,1,577,-1.7,94.215,-40.3,0.835,4991.6,9,2,5,2,0,0,2,3,3
33,4,0,59,1.4,94.465,-41.8,4.947,5228.1,7,1,3,0,0,1,1,0,4
32,1,0,52,1.4,94.465,-41.8,4.864,5228.1,3,1,6,2,0,1,1,4,4
41,1,0,86,1.4,93.444,-36.1,4.968,5228.1,9,0,6,0,0,0,1,2,1
42,5,0,20,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,1,6,2,0,0,1,1,6
41,2,0,34,1.1,93.994,-36.4,4.864,5191.0,9,1,5,0,0,1,1,0,6
37,2,0,77,-1.8,93.075,-47.1,1.406,5099.1,9,2,3,2,0,1,1,2,0
34,1,0,582,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,1,6,2,2,0,1,1,6
36,2,0,55,1.1,93.994,-36.4,4.86,5191.0,1,1,2,2,0,1,1,2,6
46,1,0,73,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,6,2,2,1,1,2,3
57,1,0,647,1.4,94.465,-41.8,4.8660000000000005,5228.1,5,2,5,0,0,1,1,2,4
53,2,0,269,1.1,93.994,-36.4,4.859,5191.0,9,1,3,0,0,1,1,0,6
21,2,0,59,-3.4,92.649,-30.1,0.722,5017.5,8,2,2,0,0,0,1,1,7
31,1,0,225,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1,1,0,0,0,1,1,6
34,6,0,31,1.4,94.465,-41.8,4.959,5228.1,0,1,6,2,0,1,1,0,4
27,3,0,138,-2.9,92.963,-40.8,1.281,5076.2,0,2,6,0,0,0,1,1,4
41,3,0,345,1.4,94.465,-41.8,4.865,5228.1,1,1,2,0,0,1,1,1,4
35,1,0,215,-1.8,92.89299999999999,-46.2,1.344,5099.1,7,1,3,2,0,0,1,3,6
42,1,0,618,1.1,93.994,-36.4,4.856,5191.0,9,1,2,0,0,1,1,3,6
32,2,0,495,1.4,93.91799999999999,-42.7,4.963,5228.1,9,1,5,0,0,0,1,4,3
32,1,0,132,-0.1,93.2,-42.0,4.592,5195.8,0,1,6,0,0,1,1,2,7
49,2,0,125,1.4,93.444,-36.1,4.9639999999999995,5228.1,10,1,3,0,0,0,1,0,1
45,2,0,333,1.1,93.994,-36.4,4.857,5191.0,1,1,4,0,2,1,1,0,6
36,1,0,22,1.4,93.444,-36.1,4.968,5228.1,9,1,6,2,2,0,1,2,1
25,3,0,1068,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,2,3,0,0,0,1,0,6
49,2,0,138,1.4,94.465,-41.8,4.955,5228.1,7,0,3,0,0,1,1,2,4
43,1,0,109,1.4,94.465,-41.8,4.959,5228.1,1,1,0,2,0,1,1,4,4
32,1,1,132,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,3,2,0,0,0,2,6
42,2,0,88,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,5,0,0,0,1,4,1
35,4,0,92,1.4,93.91799999999999,-42.7,4.961,5228.1,1,1,1,0,2,0,1,3,3
46,10,0,76,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,3,0,0,0,1,1,3
40,1,1,308,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,7,1,0,0,0,0,0,0,6
37,3,0,131,-1.8,93.075,-47.1,1.405,5099.1,0,1,3,0,0,0,1,1,0
24,1,0,515,-1.8,93.075,-47.1,1.405,5099.1,7,2,3,2,0,0,1,0,0
47,2,0,624,1.4,94.465,-41.8,4.864,5228.1,1,1,0,0,0,1,1,4,4
34,1,0,174,-1.8,93.075,-47.1,1.445,5099.1,0,2,5,0,0,0,1,4,0
28,6,0,51,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1,1,2,0,0,1,1,6
45,3,0,141,1.4,93.444,-36.1,4.965,5228.1,0,0,6,2,0,0,1,1,1
31,1,0,305,1.4,93.91799999999999,-42.7,4.963,5228.1,9,2,6,0,0,0,1,2,3
36,7,0,221,1.4,94.465,-41.8,4.865,5228.1,4,1,6,0,0,1,1,1,4
39,1,0,307,1.4,93.444,-36.1,4.968,5228.1,10,0,6,0,0,0,1,3,1
34,2,0,225,1.4,93.91799999999999,-42.7,4.966,5228.1,1,1,2,2,0,1,1,2,3
39,1,1,195,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,1,2,2,0,0,2,6
40,6,1,208,-1.8,92.89299999999999,-46.2,1.291,5099.1,7,2,3,2,0,0,0,3,6
43,2,0,543,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,1,2,2,0,0,1,2,6
45,1,0,209,1.1,93.994,-36.4,4.856,5191.0,1,1,1,0,0,1,1,3,6
32,1,0,524,-2.9,92.963,-40.8,1.215,5076.2,9,2,5,0,0,0,1,1,4
45,1,0,134,1.4,93.91799999999999,-42.7,4.962,5228.1,9,0,7,0,0,0,1,0,3
30,1,0,178,1.1,93.994,-36.4,4.8580000000000005,5191.0,4,1,6,1,1,1,1,4,6
36,8,0,18,1.4,93.91799999999999,-42.7,4.968,5228.1,0,2,6,2,2,1,1,2,3
30,1,0,864,1.1,93.994,-36.4,4.864,5191.0,0,1,6,0,0,1,1,0,6
62,4,2,238,-1.1,94.601,-49.5,1.037,4963.6,0,1,3,0,0,0,0,3,8
37,1,0,34,-1.8,92.89299999999999,-46.2,1.25,5099.1,10,1,6,1,1,0,1,0,6
31,5,0,119,1.1,93.994,-36.4,4.857,5191.0,7,1,3,2,0,1,1,4,6
26,1,0,65,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,9,2,6,2,2,0,1,4,1
31,1,0,275,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,0,1,1,1
40,1,0,288,1.1,93.994,-36.4,4.8580000000000005,5191.0,9,1,5,0,0,1,1,4,6
59,1,1,8,-1.7,94.055,-39.8,0.7020000000000001,4991.6,5,0,5,0,0,1,0,3,4
32,11,0,23,1.4,94.465,-41.8,4.959,5228.1,7,2,3,2,0,1,1,0,4
38,1,0,72,1.4,93.91799999999999,-42.7,4.962,5228.1,9,2,5,2,0,0,1,2,3
89,1,0,245,-1.7,94.055,-39.8,0.72,4991.6,5,0,0,0,0,0,1,1,4
51,1,0,276,1.4,93.91799999999999,-42.7,4.959,5228.1,5,1,2,2,0,0,1,0,3
34,3,0,71,-1.8,92.89299999999999,-46.2,1.27,5099.1,7,1,3,0,0,0,1,4,6
29,1,2,122,-1.8,93.876,-40.0,0.695,5008.7,7,2,3,2,0,0,0,0,6
50,1,0,463,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,1,6
26,2,1,76,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,2,6,2,0,0,0,1,6
52,1,0,315,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,2,0,0,1,4,0
27,1,0,160,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,2,6,0,0,0,1,1,6
51,2,1,72,-2.9,92.20100000000001,-31.4,0.821,5076.2,9,1,5,2,0,0,0,1,1
23,3,0,77,-1.8,92.89299999999999,-46.2,1.281,5099.1,7,1,3,2,0,0,1,4,6
29,3,0,362,1.1,93.994,-36.4,4.86,5191.0,0,2,3,2,0,1,1,2,6
21,1,1,259,-2.9,92.20100000000001,-31.4,0.884,5076.2,8,2,3,0,0,0,0,3,1
21,6,0,103,-1.8,92.89299999999999,-46.2,1.25,5099.1,7,2,3,0,0,0,1,0,6
39,1,0,138,1.4,94.465,-41.8,4.958,5228.1,0,1,6,2,0,1,1,2,4
56,2,0,489,1.4,94.465,-41.8,4.959,5228.1,0,1,3,0,0,1,1,0,4
32,1,2,149,-2.9,92.20100000000001,-31.4,0.851,5076.2,4,2,6,0,0,0,2,2,1
38,2,0,185,1.4,93.444,-36.1,4.966,5228.1,9,1,5,0,0,0,1,0,1
48,1,0,76,-0.1,93.2,-42.0,4.191,5195.8,0,2,6,0,0,0,1,1,7
37,2,0,427,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,0,6
32,1,0,785,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,2,2,0,0,0,1,4,6
34,1,1,360,-1.8,93.369,-34.8,0.636,5008.7,1,2,7,2,0,0,0,0,5
42,2,0,141,1.4,93.444,-36.1,4.968,5228.1,9,0,6,2,0,0,1,3,1
33,1,2,110,-3.4,92.431,-26.9,0.735,5017.5,0,2,6,0,2,0,0,4,8
31,1,0,91,1.4,93.444,-36.1,4.963,5228.1,10,1,6,0,0,0,1,3,1
42,3,0,1331,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,6,0,0,0,1,4,3
43,3,0,172,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,7,2,0,0,1,2,3
58,1,0,132,1.1,93.994,-36.4,4.857,5191.0,5,1,6,0,0,1,1,1,6
65,1,0,147,-1.8,93.075,-47.1,1.466,5099.1,5,1,6,2,0,0,1,1,0
52,1,1,437,-1.8,93.075,-47.1,1.415,5099.1,1,1,0,2,0,0,0,4,0
36,7,0,89,1.4,93.91799999999999,-42.7,4.955,5228.1,1,1,2,0,0,1,1,3,3
30,9,0,709,1.4,94.465,-41.8,4.959,5228.1,7,2,3,1,1,1,1,0,4
58,3,0,190,1.4,93.444,-36.1,4.97,5228.1,1,1,2,2,0,0,1,1,1
57,1,0,953,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,0,2,0,0,1,2,3
39,2,0,135,1.4,93.91799999999999,-42.7,4.963,5228.1,3,2,0,0,0,1,1,4,3
47,3,0,42,1.4,93.444,-36.1,4.963,5228.1,7,1,3,0,0,0,1,2,1
26,3,0,115,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,2,2,2,0,0,1,2,6
33,1,0,140,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,6,0,0,0,1,3,6
39,1,0,225,1.1,93.994,-36.4,4.8580000000000005,5191.0,10,1,6,0,0,1,1,4,6
31,1,0,199,1.4,93.444,-36.1,4.963,5228.1,4,1,6,2,2,0,1,3,1
34,1,0,577,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,7,1,3,2,0,0,1,1,6
43,1,0,52,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2,6,2,0,1,1,3,6
25,1,0,362,1.4,94.465,-41.8,4.962,5228.1,3,1,0,0,0,1,1,4,4
38,1,0,123,1.4,94.465,-41.8,4.96,5228.1,0,1,3,0,0,1,1,1,4
39,3,0,614,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,6,0,0,0,1,3,6
39,3,0,129,1.4,94.465,-41.8,4.959,5228.1,4,1,6,0,0,1,1,4,4
52,3,0,248,-0.1,93.2,-42.0,4.12,5195.8,2,1,6,2,2,1,1,4,7
37,2,0,76,1.4,93.444,-36.1,4.966,5228.1,9,1,3,2,0,0,1,3,1
39,2,0,216,1.4,93.91799999999999,-42.7,4.968,5228.1,7,1,3,2,0,0,1,2,3
34,1,2,301,-1.8,93.369,-34.8,0.652,5008.7,0,2,6,2,2,0,2,3,5
46,1,0,72,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,0,0,1,1,0
27,1,0,125,1.1,93.994,-36.4,4.856,5191.0,9,2,5,2,0,1,1,3,6
29,1,0,48,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,2,3,0,2,0,1,0,6
48,2,0,219,1.1,93.994,-36.4,4.857,5191.0,5,0,5,0,0,1,1,0,6
37,3,0,14,1.4,94.465,-41.8,4.959,5228.1,0,1,3,2,0,1,1,0,4
32,1,0,310,-1.7,94.055,-39.8,0.7040000000000001,4991.6,10,2,5,2,2,0,1,4,4
31,4,0,74,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,0,1,1,1
32,3,1,630,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,1,0,0,1,0,4,6
54,5,0,11,1.4,93.91799999999999,-42.7,4.968,5228.1,4,1,6,2,0,1,1,2,3
69,2,0,144,-2.9,92.963,-40.8,1.26,5076.2,2,1,3,0,0,0,1,4,4
39,3,0,264,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,2,2,0,0,0,1,1,6
34,1,0,201,1.4,93.444,-36.1,4.966,5228.1,9,1,5,2,0,0,1,0,1
50,1,0,165,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,1,1,0,0,1,1,1,6
51,1,0,123,-0.1,93.2,-42.0,4.0760000000000005,5195.8,9,1,5,2,0,0,1,2,7
46,4,0,317,1.4,93.444,-36.1,4.965,5228.1,0,1,2,0,0,0,1,3,1
36,7,0,629,1.4,93.444,-36.1,4.963,5228.1,9,2,3,2,2,0,1,3,1
53,2,0,505,-0.1,93.2,-42.0,4.1530000000000005,5195.8,6,1,0,0,0,0,1,3,7
30,4,0,144,1.4,93.91799999999999,-42.7,4.961,5228.1,1,1,3,2,0,0,1,3,3
38,1,0,111,-0.1,93.2,-42.0,4.12,5195.8,9,1,5,2,0,0,1,4,7
55,1,0,106,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,3,2,0,0,1,3,7
54,33,0,36,1.4,93.91799999999999,-42.7,4.96,5228.1,7,1,3,2,0,0,1,1,3
57,3,0,432,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,1,2,2,0,0,1,0,6
47,2,0,277,1.4,93.444,-36.1,4.967,5228.1,7,1,3,2,0,0,1,4,1
35,3,0,580,1.4,93.91799999999999,-42.7,4.96,5228.1,2,2,6,2,0,0,1,1,3
39,1,0,397,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,1,1,0,1,0,0
36,1,0,79,1.4,94.465,-41.8,4.959,5228.1,6,0,0,0,0,1,1,0,4
37,1,0,383,1.4,93.91799999999999,-42.7,4.957,5228.1,1,0,2,2,0,0,1,0,3
35,2,0,223,-1.8,92.89299999999999,-46.2,1.266,5099.1,7,1,3,2,0,0,1,2,6
46,1,0,518,1.4,93.91799999999999,-42.7,4.961,5228.1,3,0,0,0,2,0,1,3,3
43,4,0,75,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,7,0,5,0,0,1,1,1,6
31,1,0,94,1.1,93.994,-36.4,4.859,5191.0,9,1,6,0,0,1,1,0,6
41,1,0,126,1.4,94.465,-41.8,4.967,5228.1,3,1,1,0,0,1,1,0,4
56,2,0,673,1.4,93.91799999999999,-42.7,4.961,5228.1,4,1,0,2,0,0,1,3,3
48,1,0,322,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,3,0,0,0,1,0,6
51,5,0,239,1.4,93.91799999999999,-42.7,4.962,5228.1,7,1,3,2,2,0,1,0,3
22,3,0,245,1.4,93.91799999999999,-42.7,4.962,5228.1,1,2,2,2,0,0,1,1,3
29,1,0,317,-1.8,92.89299999999999,-46.2,1.25,5099.1,10,1,6,2,0,0,1,0,6
45,3,0,157,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,1,6,2,2,1,1,1,6
47,3,0,104,1.4,93.444,-36.1,4.965,5228.1,11,1,7,2,0,0,1,3,1
38,3,0,729,-0.1,93.2,-42.0,4.12,5195.8,7,1,3,2,2,0,1,4,7
41,1,1,181,-2.9,92.469,-33.6,1.0290000000000001,5076.2,0,1,6,2,0,0,0,4,3
56,6,0,241,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,0,0,0,0,1,1,3
42,8,0,168,1.4,94.465,-41.8,4.958,5228.1,4,1,6,0,0,1,1,4,4
32,1,0,153,1.4,93.444,-36.1,4.967,5228.1,9,1,5,0,0,0,1,4,1
26,2,0,320,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,2,6,2,0,0,1,2,6
43,5,0,734,1.1,93.994,-36.4,4.86,5191.0,4,1,5,0,0,1,1,2,6
49,9,0,49,1.4,93.444,-36.1,4.965,5228.1,7,1,3,2,0,0,1,3,1
40,2,0,90,1.4,93.91799999999999,-42.7,4.961,5228.1,4,1,6,2,0,0,1,3,3
32,2,1,145,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,2,6,2,0,0,0,3,7
43,3,0,250,1.1,93.994,-36.4,4.857,5191.0,2,0,3,2,0,1,1,1,6
35,1,0,228,1.4,93.444,-36.1,4.965,5228.1,9,1,5,2,2,0,1,1,1
46,1,0,26,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,4,1,1,2,2,1,1,1,6
31,1,0,870,1.4,93.91799999999999,-42.7,4.963,5228.1,1,2,3,2,2,0,1,4,3
52,1,0,200,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1,0,0,0,0,0,1,2,7
29,1,0,140,1.4,93.444,-36.1,4.968,5228.1,0,2,6,0,0,0,1,3,1
56,1,0,125,-0.1,93.2,-42.0,4.1530000000000005,5195.8,4,1,6,2,0,0,1,3,7
32,2,1,293,-1.8,93.075,-47.1,1.483,5099.1,9,2,6,2,0,0,0,2,0
31,1,0,181,-2.9,92.963,-40.8,1.266,5076.2,0,2,6,2,0,0,1,1,4
31,2,1,148,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,6,2,2,0,0,2,6
29,4,0,62,1.1,93.994,-36.4,4.857,5191.0,0,2,2,0,0,1,1,3,6
28,2,1,154,-1.8,92.89299999999999,-46.2,1.266,5099.1,9,1,6,0,0,1,0,2,6
58,2,0,329,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,5,0,0,0,1,4,1
41,3,1,903,-0.1,93.2,-42.0,4.021,5195.8,9,2,6,0,0,0,0,0,7
50,1,0,99,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,6,0,0,0,1,0,3
32,2,0,194,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1,1,0,0,0,1,1,3,7
31,2,0,175,1.4,93.91799999999999,-42.7,4.963,5228.1,8,2,3,0,0,0,1,0,3
57,1,0,168,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1,6,2,2,1,1,3,3
58,5,0,372,1.4,94.465,-41.8,4.958,5228.1,1,1,2,0,0,1,1,4,4
31,1,1,244,-1.1,94.199,-37.5,0.878,4963.6,9,1,6,0,0,0,2,2,9
37,4,0,42,1.4,94.465,-41.8,4.961,5228.1,7,0,3,2,0,1,1,3,4
41,1,0,238,-0.1,93.2,-42.0,4.191,5195.8,1,1,2,2,0,0,1,1,7
39,2,0,264,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,3,0,0,0,1,3,6
39,2,0,202,1.1,93.994,-36.4,4.859,5191.0,9,1,6,0,0,1,1,4,6
57,1,0,236,-1.8,92.89299999999999,-46.2,1.334,5099.1,2,0,2,2,0,0,1,4,6
33,2,0,524,-1.8,93.075,-47.1,1.365,5099.1,7,1,3,2,0,0,1,2,0
40,1,0,52,1.4,94.465,-41.8,4.961,5228.1,7,1,1,2,0,1,1,1,4
24,3,0,153,1.1,93.994,-36.4,4.857,5191.0,7,1,5,2,0,1,1,1,6
28,2,0,236,1.4,93.91799999999999,-42.7,4.96,5228.1,9,1,2,2,0,0,1,1,3
35,1,0,136,1.4,93.444,-36.1,4.962,5228.1,9,1,3,2,2,0,1,2,1
44,10,0,136,1.4,93.444,-36.1,4.965,5228.1,6,1,2,0,0,0,1,1,1
55,1,0,98,-1.8,93.075,-47.1,1.41,5099.1,4,1,0,0,0,0,1,2,0
34,1,0,788,-0.1,93.2,-42.0,4.191,5195.8,2,1,1,2,0,0,1,1,7
57,3,0,450,1.4,94.465,-41.8,4.864,5228.1,1,1,2,2,0,1,1,3,4
42,2,0,384,1.1,93.994,-36.4,4.86,5191.0,1,1,0,2,0,1,1,2,6
34,2,1,72,-0.1,93.2,-42.0,4.0760000000000005,5195.8,10,1,3,1,1,0,0,2,7
39,9,0,638,1.4,94.465,-41.8,4.959,5228.1,10,0,2,0,0,1,1,0,4
48,2,0,139,1.1,93.994,-36.4,4.86,5191.0,0,0,3,2,0,1,1,2,6
31,4,0,328,1.4,94.465,-41.8,4.959,5228.1,3,1,0,2,0,1,1,4,4
57,3,0,144,1.1,93.994,-36.4,4.857,5191.0,4,1,5,2,0,1,1,1,6
57,1,0,221,-0.1,93.2,-42.0,4.191,5195.8,1,0,2,2,0,0,1,1,7
60,1,0,87,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,2,6,0,0,0,1,2,6
47,1,0,24,1.4,94.465,-41.8,4.961,5228.1,0,1,6,0,2,1,1,3,4
32,2,0,36,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,1,1,0,2,1,1,4,6
46,2,0,92,1.4,94.465,-41.8,4.864,5228.1,1,1,2,0,0,1,1,4,4
34,1,0,206,1.4,93.444,-36.1,4.965,5228.1,0,1,6,2,0,0,1,4,1
42,2,0,130,1.4,94.465,-41.8,4.865,5228.1,0,1,6,0,0,1,1,1,4
28,4,3,92,-1.1,94.601,-49.5,1.032,4963.6,0,2,6,2,0,0,0,1,8
54,2,0,200,1.1,93.994,-36.4,4.855,5191.0,3,1,2,2,0,1,1,2,6
34,2,0,214,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,2,6,0,0,1,1,2,1
38,1,0,296,-0.1,93.2,-42.0,4.12,5195.8,9,2,1,0,0,0,1,4,7
25,1,0,113,-1.8,93.075,-47.1,1.365,5099.1,6,2,6,2,0,0,1,2,0
48,2,0,187,1.4,93.444,-36.1,4.968,5228.1,7,1,0,0,2,0,1,2,1
29,6,0,2089,1.4,93.444,-36.1,4.965,5228.1,7,1,5,2,0,0,1,3,1
50,1,0,206,1.1,93.994,-36.4,4.856,5191.0,1,1,0,2,0,1,1,3,6
57,2,0,958,1.4,93.444,-36.1,4.97,5228.1,0,1,3,0,0,0,1,1,1
34,8,0,168,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,5,2,0,0,1,0,1
45,5,0,105,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,7,0,0,1,1,0,1
36,4,0,828,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,2,5,2,2,1,1,4,6
34,5,0,114,1.4,93.444,-36.1,4.962,5228.1,0,1,6,2,0,0,1,2,1
38,5,0,100,1.4,93.444,-36.1,4.965,5228.1,9,1,3,0,0,0,1,3,1
57,1,0,68,1.4,94.465,-41.8,4.865,5228.1,1,0,7,0,0,1,1,1,4
28,1,2,307,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,0,3,0,0,0,0,2,6
39,2,0,308,-1.8,93.075,-47.1,1.423,5099.1,0,1,6,2,2,0,1,3,0
30,2,0,422,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,7,2,3,0,0,0,1,0,6
34,2,0,165,1.4,94.465,-41.8,4.967,5228.1,7,1,3,2,2,1,1,0,4
33,1,0,270,1.4,93.91799999999999,-42.7,4.962,5228.1,9,2,3,2,0,0,1,0,3
46,1,0,155,1.4,93.91799999999999,-42.7,4.963,5228.1,1,2,2,2,0,0,1,2,3
51,3,0,176,1.1,93.994,-36.4,4.86,5191.0,7,1,1,2,0,1,1,2,6
49,1,0,336,-0.1,93.2,-42.0,4.1530000000000005,5195.8,4,1,2,1,1,0,1,3,7
39,4,0,73,-0.1,93.2,-42.0,4.021,5195.8,0,2,7,0,0,0,1,0,7
32,1,0,27,-0.1,93.79799999999999,-40.4,4.912,5195.8,0,1,6,0,2,1,1,1,8
38,1,0,243,1.1,93.994,-36.4,4.86,5191.0,4,1,1,2,0,1,1,2,6
47,4,0,129,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,3,0,0,0,1,1,3
28,2,1,477,-1.8,93.075,-47.1,1.483,5099.1,9,2,5,2,0,0,0,2,0
31,1,0,212,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,2,3,2,0,0,1,2,6
37,1,0,250,-0.1,93.2,-42.0,4.12,5195.8,0,2,6,2,0,0,1,4,7
47,2,0,89,1.1,93.994,-36.4,4.857,5191.0,4,0,6,0,0,1,1,1,6
60,10,0,56,1.4,93.444,-36.1,4.962,5228.1,5,1,3,0,0,0,1,2,1
32,4,0,133,-1.8,92.89299999999999,-46.2,1.25,5099.1,7,0,3,2,0,0,1,0,6
41,3,0,133,-3.4,92.37899999999999,-29.8,0.797,5017.5,0,1,6,0,0,0,1,1,9
26,2,0,802,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,8,2,0,0,2,0,1,1,6
44,1,0,261,1.4,93.444,-36.1,4.966,5228.1,4,1,6,0,0,0,1,0,1
40,1,1,687,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,0,0,1,0
47,1,0,93,1.1,93.994,-36.4,4.855,5191.0,1,1,1,2,2,1,1,2,6
27,1,2,253,-1.1,94.601,-49.5,0.982,4963.6,1,2,3,0,0,0,0,3,8
46,1,0,67,1.4,93.444,-36.1,4.968,5228.1,1,1,2,0,0,0,1,2,1
33,2,0,240,-0.1,93.2,-42.0,4.021,5195.8,0,2,5,2,0,1,1,0,7
30,1,0,26,-0.1,93.2,-42.0,4.592,5195.8,0,1,3,2,0,1,1,2,7
35,3,0,54,1.4,93.91799999999999,-42.7,4.958,5228.1,9,1,5,2,2,0,1,2,3
47,3,0,130,1.4,93.91799999999999,-42.7,4.962,5228.1,4,1,0,2,0,0,1,1,3
46,2,0,148,1.4,94.465,-41.8,4.96,5228.1,0,1,3,1,1,1,1,1,4
50,6,0,18,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,1,1,2,0,0,1,0,6
25,1,1,234,-1.1,94.601,-49.5,1.0290000000000001,4963.6,8,2,3,2,0,0,2,0,8
28,3,0,12,1.4,93.91799999999999,-42.7,4.962,5228.1,8,2,3,2,0,1,1,1,3
55,1,0,296,-1.8,92.89299999999999,-46.2,1.264,5099.1,10,1,2,0,2,0,1,1,6
36,2,0,126,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,1,6,0,0,0,1,2,1
33,2,0,430,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,1,2,0,0,0,1,4,6
33,2,0,125,1.1,93.994,-36.4,4.857,5191.0,4,2,6,0,0,1,1,3,6
33,2,0,371,1.1,93.994,-36.4,4.856,5191.0,4,2,7,2,0,1,1,4,6
38,1,1,113,-3.4,92.37899999999999,-29.8,0.773,5017.5,0,2,3,2,0,0,0,0,9
32,1,0,128,1.4,93.444,-36.1,4.965,5228.1,9,2,5,2,0,0,1,3,1
32,9,1,36,-1.8,92.89299999999999,-46.2,1.281,5099.1,4,1,6,2,2,0,0,4,6
35,1,1,25,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,1,3,2,0,0,0,3,6
40,1,0,52,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,2,6,2,0,0,1,0,6
40,7,0,101,1.4,93.444,-36.1,4.962,5228.1,0,2,6,0,0,0,1,2,1
59,4,1,1207,-1.7,94.055,-39.8,0.742,4991.6,9,1,5,0,0,0,0,2,4
41,2,0,226,-1.8,92.89299999999999,-46.2,1.266,5099.1,9,1,5,0,2,0,1,2,6
31,1,0,136,1.4,93.91799999999999,-42.7,4.963,5228.1,1,2,0,2,0,0,1,2,3
47,13,0,17,1.4,94.465,-41.8,4.864,5228.1,1,1,7,0,2,1,1,4,4
33,3,0,275,-1.8,92.89299999999999,-46.2,1.291,5099.1,4,1,2,2,0,0,1,3,6
54,1,0,154,1.4,93.91799999999999,-42.7,4.963,5228.1,5,1,3,2,0,0,1,2,3
