age,default,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code,subscribed
52,no,551,1,0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,2,0,0,1,1,1,0
46,no,422,1,0,1.4,93.444,-36.1,4.97,5228.1,1,1,3,0,0,0,1,1,1,0
48,unknown,69,2,0,1.4,93.444,-36.1,4.97,5228.1,1,1,0,2,0,0,1,1,1,0
46,no,68,1,0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,0,0,0,1,1,1,0
46,no,122,1,0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,0,0,0,1,1,1,0
37,no,44,1,0,1.4,93.444,-36.1,4.97,5228.1,9,2,5,2,0,0,1,1,1,0
41,no,157,3,0,1.4,93.444,-36.1,4.97,5228.1,9,1,5,0,0,0,1,1,1,0
41,no,653,2,0,1.4,93.444,-36.1,4.97,5228.1,11,1,7,2,2,0,1,1,1,0
37,unknown,149,1,0,1.4,93.444,-36.1,4.97,5228.1,4,1,6,0,0,0,1,1,1,0
37,unknown,161,1,0,1.4,93.444,-36.1,4.97,5228.1,4,1,6,0,0,0,1,1,1,0
41,no,58,2,0,1.4,93.444,-36.1,4.97,5228.1,9,1,6,2,2,0,1,1,1,0
54,no,86,4,0,1.4,93.444,-36.1,4.97,5228.1,9,0,3,0,0,0,1,1,1,0
57,no,91,1,0,1.4,93.444,-36.1,4.97,5228.1,0,1,3,2,0,0,1,1,1,0
57,no,108,1,0,1.4,93.444,-36.1,4.97,5228.1,0,1,3,2,0,0,1,1,1,0
39,no,112,1,0,1.4,93.444,-36.1,4.97,5228.1,9,2,6,2,0,0,1,1,1,0
29,no,165,2,0,1.4,93.444,-36.1,4.97,5228.1,9,2,5,0,0,0,1,1,1,0
39,no,357,2,0,1.4,93.444,-36.1,4.97,5228.1,3,1,0,0,2,0,1,1,1,0
36,no,282,1,0,1.4,93.444,-36.1,4.97,5228.1,9,0,5,2,0,0,1,1,1,0
49,no,144,3,0,1.4,93.444,-36.1,4.97,5228.1,0,1,3,0,0,0,1,1,1,0
41,no,258,2,0,1.4,93.444,-36.1,4.97,5228.1,11,1,7,0,0,0,1,1,1,0
44,no,341,2,0,1.4,93.444,-36.1,4.97,5228.1,7,1,5,0,0,0,1,1,1,0
53,no,115,1,0,1.4,93.444,-36.1,4.97,5228.1,1,1,7,0,0,0,1,1,1,0
56,no,178,2,0,1.4,93.444,-36.1,4.97,5228.1,0,1,6,2,0,0,1,1,1,0
34,no,298,1,0,1.4,93.444,-36.1,4.97,5228.1,0,2,6,2,0,0,1,1,1,0
39,no,154,2,0,1.4,93.444,-36.1,4.97,5228.1,0,1,6,0,0,0,1,1,1,0
35,no,151,2,0,1.4,93.444,-36.1,4.97,5228.1,4,2,6,2,0,0,1,1,1,0
50,no,333,1,0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,2,0,0,1,1,1,0
54,no,143,1,0,1.4,93.444,-36.1,4.97,5228.1,1,1,7,0,0,0,1,1,1,0
44,no,135,3,0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,0,0,0,1,1,1,0
41,no,182,3,0,1.4,93.444,-36.1,4.97,5228.1,9,0,5,2,0,0,1,1,1,0
50,unknown,36,1,0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,2,0,0,1,1,1,0
58,unknown,328,2,0,1.4,93.444,-36.1,4.97,5228.1,3,1,0,2,0,0,1,1,1,0
44,no,378,2,0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,2,0,0,1,1,1,0
58,unknown,244,2,0,1.4,93.444,-36.1,4.97,5228.1,5,1,5,0,0,0,1,1,1,0
49,no,230,1,0,1.4,93.444,-36.1,4.97,5228.1,0,0,5,2,2,0,1,1,1,0
57,no,958,2,0,1.4,93.444,-36.1,4.97,5228.1,0,1,3,0,0,0,1,1,1,0
30,no,171,1,0,1.4,93.444,-36.1,4.97,5228.1,11,1,6,2,0,0,1,1,1,0
44,no,99,2,0,1.4,93.444,-36.1,4.97,5228.1,0,0,3,2,0,0,1,1,1,0
30,no,190,1,0,1.4,93.444,-36.1,4.97,5228.1,11,1,6,2,0,0,1,1,1,0
33,no,170,2,0,1.4,93.444,-36.1,4.97,5228.1,9,0,5,2,0,0,1,1,1,0
45,no,482,3,0,1.4,93.444,-36.1,4.97,5228.1,9,0,3,2,2,0,1,1,1,0
32,no,130,1,0,1.4,93.444,-36.1,4.97,5228.1,9,1,6,2,0,0,1,1,1,0
32,no,151,1,0,1.4,93.444,-36.1,4.97,5228.1,9,1,6,2,0,0,1,1,1,0
58,no,190,3,0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,2,0,0,1,1,1,0
47,no,140,2,0,1.4,93.444,-36.1,4.97,5228.1,7,1,3,2,0,0,1,1,1,0
37,unknown,110,2,0,1.4,93.444,-36.1,4.97,5228.1,4,1,6,0,0,0,1,1,1,0
45,no,84,1,0,1.4,93.444,-36.1,4.97,5228.1,9,1,3,2,0,0,1,1,1,0
54,unknown,281,3,0,1.4,93.444,-36.1,4.97,5228.1,9,1,5,0,2,0,1,1,1,0
50,no,67,6,0,1.4,93.444,-36.1,4.97,5228.1,0,1,3,0,0,0,1,1,1,0
50,unknown,91,2,0,1.4,93.444,-36.1,4.97,5228.1,1,1,0,2,0,0,1,1,1,0
60,unknown,368,2,0,1.4,93.444,-36.1,4.97,5228.1,5,1,6,2,0,0,1,1,1,0
60,unknown,146,3,0,1.4,93.444,-36.1,4.97,5228.1,5,1,6,2,2,0,1,1,1,0
40,unknown,198,3,0,1.4,93.444,-36.1,4.97,5228.1,9,1,5,2,0,0,1,1,1,0
59,no,370,2,0,1.4,93.444,-36.1,4.97,5228.1,5,1,3,2,0,0,1,1,1,0
35,no,337,4,0,1.4,93.444,-36.1,4.97,5228.1,0,1,6,0,0,0,1,1,1,0
34,no,230,3,0,1.4,93.444,-36.1,4.97,5228.1,0,2,6,0,2,0,1,1,1,0
33,no,686,2,0,1.4,93.444,-36.1,4.97,5228.1,9,0,5,0,0,0,1,1,1,0
54,unknown,365,2,0,1.4,93.444,-36.1,4.97,5228.1,9,1,5,2,0,0,1,1,1,0
48,no,597,2,0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,2,0,0,1,1,1,0
48,unknown,441,2,0,1.4,93.444,-36.1,4.97,5228.1,3,1,0,2,0,0,1,1,1,0
30,no,857,2,0,1.4,93.444,-36.1,4.97,5228.1,0,2,6,2,0,0,1,1,1,0
30,no,753,2,0,1.4,93.444,-36.1,4.97,5228.1,0,1,6,0,2,0,1,1,1,0
41,no,101,2,0,1.4,93.444,-36.1,4.97,5228.1,9,1,6,2,0,0,1,1,1,0
44,no,186,2,0,1.4,93.444,-36.1,4.97,5228.1,7,1,5,0,0,0,1,1,1,0
58,unknown,410,4,0,1.4,93.444,-36.1,4.97,5228.1,5,1,5,2,0,0,1,1,1,0
60,unknown,430,2,0,1.4,93.444,-36.1,4.97,5228.1,5,1,6,0,0,0,1,1,1,0
48,unknown,251,3,0,1.4,93.444,-36.1,4.97,5228.1,3,1,0,2,0,0,1,1,1,0
59,no,357,3,0,1.4,93.444,-36.1,4.97,5228.1,5,1,0,0,0,0,1,1,1,0
45,no,211,3,0,1.4,93.444,-36.1,4.97,5228.1,10,1,6,2,0,0,1,1,1,0
54,no,652,2,0,1.4,93.444,-36.1,4.97,5228.1,9,1,6,2,0,1,1,1,1,1
34,no,177,2,0,1.4,93.444,-36.1,4.97,5228.1,0,2,6,0,0,0,1,1,1,0
30,no,183,2,0,1.4,93.444,-36.1,4.97,5228.1,11,1,6,2,0,0,1,1,1,0
52,no,1488,2,0,1.4,93.444,-36.1,4.97,5228.1,4,1,6,0,0,0,1,1,1,1
40,no,145,2,0,1.4,93.444,-36.1,4.97,5228.1,2,1,6,2,0,0,1,1,1,0
45,unknown,413,2,0,1.4,93.444,-36.1,4.97,5228.1,7,1,3,2,0,0,1,1,1,0
50,unknown,114,2,0,1.4,93.444,-36.1,4.97,5228.1,9,0,6,0,0,0,1,1,1,0
47,no,428,2,0,1.4,93.444,-36.1,4.97,5228.1,9,1,5,0,0,0,1,1,1,0
32,no,133,2,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,2,0,0,1,3,1,0
30,no,142,2,0,1.4,93.444,-36.1,4.968,5228.1,9,1,6,2,0,0,1,3,1,0
38,no,250,2,0,1.4,93.444,-36.1,4.968,5228.1,1,2,3,0,0,0,1,3,1,0
50,no,125,3,0,1.4,93.444,-36.1,4.968,5228.1,0,1,2,0,0,0,1,3,1,0
30,no,276,2,0,1.4,93.444,-36.1,4.968,5228.1,9,2,3,2,0,0,1,3,1,0
56,no,377,3,0,1.4,93.444,-36.1,4.968,5228.1,5,1,6,2,0,0,1,3,1,0
47,no,487,3,0,1.4,93.444,-36.1,4.968,5228.1,2,1,6,0,0,0,1,3,1,1
47,no,641,2,0,1.4,93.444,-36.1,4.968,5228.1,2,1,6,2,0,0,1,3,1,1
52,no,126,4,0,1.4,93.444,-36.1,4.968,5228.1,9,0,5,2,0,0,1,3,1,0
50,no,519,3,0,1.4,93.444,-36.1,4.968,5228.1,0,1,3,0,2,0,1,3,1,0
53,no,76,1,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,0,0,0,1,3,1,0
43,no,837,2,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,2,0,0,1,3,1,1
57,no,222,1,0,1.4,93.444,-36.1,4.968,5228.1,5,1,1,0,0,0,1,3,1,0
35,no,117,1,0,1.4,93.444,-36.1,4.968,5228.1,11,1,2,0,0,0,1,3,1,0
49,no,91,1,0,1.4,93.444,-36.1,4.968,5228.1,7,1,3,0,0,0,1,3,1,0
58,no,314,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,3,2,2,0,1,3,1,0
58,no,553,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,3,2,0,0,1,3,1,1
52,no,976,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,7,2,0,0,1,3,1,1
38,no,114,1,0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,2,0,0,1,3,1,0
52,no,122,1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,6,0,0,0,1,3,1,0
52,no,86,1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,6,0,2,0,1,3,1,0
52,no,91,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,7,0,0,0,1,3,1,0
35,no,36,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
52,no,422,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,7,0,0,0,1,3,1,0
52,no,794,1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,6,0,2,0,1,3,1,1
47,no,145,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,3,2,0,0,1,3,1,0
48,no,139,1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,5,0,0,0,1,3,1,0
53,no,241,1,0,1.4,93.444,-36.1,4.968,5228.1,1,1,2,2,0,0,1,3,1,0
48,no,69,1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,5,0,0,0,1,3,1,0
52,no,58,1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,5,0,0,0,1,3,1,0
47,no,836,1,0,1.4,93.444,-36.1,4.968,5228.1,7,1,3,2,0,0,1,3,1,1
41,no,269,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
29,no,67,1,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,2,0,0,1,3,1,0
45,unknown,195,1,0,1.4,93.444,-36.1,4.968,5228.1,3,1,0,2,0,0,1,3,1,0
45,unknown,137,1,0,1.4,93.444,-36.1,4.968,5228.1,3,1,0,0,0,0,1,3,1,0
45,unknown,148,1,0,1.4,93.444,-36.1,4.968,5228.1,3,1,0,0,0,0,1,3,1,0
35,no,448,1,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,2,0,0,1,3,1,0
49,unknown,162,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
48,no,335,3,0,1.4,93.444,-36.1,4.968,5228.1,1,1,2,2,0,0,1,3,1,0
29,no,140,1,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,0,0,0,1,3,1,0
58,no,171,2,0,1.4,93.444,-36.1,4.968,5228.1,1,1,2,0,0,0,1,3,1,0
37,no,356,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
42,no,130,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
51,unknown,545,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
48,unknown,135,1,0,1.4,93.444,-36.1,4.968,5228.1,4,1,3,0,0,0,1,3,1,0
39,no,1134,1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,5,2,0,0,1,3,1,1
57,unknown,155,1,0,1.4,93.444,-36.1,4.968,5228.1,5,1,5,2,0,0,1,3,1,0
42,no,188,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,3,2,0,0,1,3,1,0
44,no,164,3,0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,2,0,0,1,3,1,0
42,no,409,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,3,2,0,0,1,3,1,0
42,no,607,3,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,2,0,0,1,3,1,1
39,no,328,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,2,0,1,3,1,0
37,no,131,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
47,no,88,1,0,1.4,93.444,-36.1,4.968,5228.1,4,1,6,0,0,0,1,3,1,0
47,no,175,1,0,1.4,93.444,-36.1,4.968,5228.1,4,1,6,0,0,0,1,3,1,0
41,no,124,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,6,2,2,0,1,3,1,0
34,unknown,148,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
34,unknown,146,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,0,1,3,1,0
34,unknown,97,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
51,unknown,162,3,0,1.4,93.444,-36.1,4.968,5228.1,9,0,3,0,0,0,1,3,1,0
41,no,54,1,0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,2,0,0,1,3,1,0
41,no,109,1,0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,0,0,0,1,3,1,0
40,no,114,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,2,0,0,1,3,1,0
43,unknown,268,2,0,1.4,93.444,-36.1,4.968,5228.1,4,1,6,2,0,0,1,3,1,0
40,no,115,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,2,0,0,1,3,1,0
40,no,348,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
53,unknown,1186,4,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,2,0,1,1,3,1,1
58,unknown,197,1,0,1.4,93.444,-36.1,4.968,5228.1,7,1,7,2,0,0,1,3,1,0
45,no,198,1,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,2,0,0,1,3,1,0
45,no,111,1,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,2,0,0,1,3,1,0
53,no,123,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,2,0,0,1,3,1,0
49,no,790,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
52,no,142,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
45,unknown,122,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
59,no,163,1,0,1.4,93.444,-36.1,4.968,5228.1,5,1,6,2,0,0,1,3,1,0
34,no,174,2,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,2,0,0,1,3,1,0
45,unknown,183,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,2,0,0,1,3,1,0
48,unknown,157,1,0,1.4,93.444,-36.1,4.968,5228.1,1,1,2,0,0,0,1,3,1,0
48,unknown,196,1,0,1.4,93.444,-36.1,4.968,5228.1,1,1,2,2,0,0,1,3,1,0
46,unknown,159,1,0,1.4,93.444,-36.1,4.968,5228.1,6,1,2,2,0,0,1,3,1,0
55,no,482,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,5,2,2,0,1,3,1,0
46,no,92,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
30,no,297,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,2,0,0,1,3,1,0
48,unknown,229,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
52,no,138,1,0,1.4,93.444,-36.1,4.968,5228.1,7,0,1,2,0,0,1,3,1,0
53,no,231,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,3,2,0,0,1,3,1,0
53,no,105,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,3,2,0,0,1,3,1,0
53,no,238,2,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,0,0,0,1,3,1,0
33,no,178,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,2,0,1,3,1,0
34,no,278,1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,5,2,0,0,1,3,1,0
40,no,156,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
44,unknown,286,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,0,2,2,0,1,3,1,0
53,no,334,2,0,1.4,93.444,-36.1,4.968,5228.1,1,1,2,2,0,0,1,3,1,0
44,unknown,222,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,0,2,0,0,1,3,1,0
30,no,95,2,0,1.4,93.444,-36.1,4.968,5228.1,11,1,6,2,0,0,1,3,1,0
35,no,148,2,0,1.4,93.444,-36.1,4.968,5228.1,11,1,2,2,0,0,1,3,1,0
59,no,177,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
34,no,104,3,0,1.4,93.444,-36.1,4.968,5228.1,9,0,5,2,0,0,1,3,1,0
32,no,195,2,0,1.4,93.444,-36.1,4.968,5228.1,0,2,3,2,0,0,1,3,1,0
56,unknown,182,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,3,2,0,0,1,3,1,0
41,no,56,2,0,1.4,93.444,-36.1,4.968,5228.1,3,1,1,0,0,0,1,3,1,0
32,no,68,1,0,1.4,93.444,-36.1,4.968,5228.1,9,2,6,0,0,0,1,3,1,0
32,no,297,1,0,1.4,93.444,-36.1,4.968,5228.1,9,2,6,2,0,0,1,3,1,0
44,no,720,2,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,2,0,0,1,3,1,1
44,no,231,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,6,2,0,0,1,3,1,0
49,no,126,1,0,1.4,93.444,-36.1,4.968,5228.1,0,0,6,0,0,0,1,3,1,0
44,no,67,4,0,1.4,93.444,-36.1,4.968,5228.1,1,1,1,0,0,0,1,3,1,0
33,no,316,2,0,1.4,93.444,-36.1,4.968,5228.1,9,1,6,2,0,0,1,3,1,0
49,unknown,202,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
33,no,149,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,2,0,1,3,1,0
32,no,168,3,0,1.4,93.444,-36.1,4.968,5228.1,9,1,6,2,0,0,1,3,1,0
52,no,683,2,0,1.4,93.444,-36.1,4.968,5228.1,7,0,1,2,0,0,1,3,1,0
31,no,176,1,0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,2,0,0,1,3,1,0
50,unknown,66,2,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,2,0,0,1,3,1,0
31,no,935,1,0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,2,0,0,1,3,1,1
45,unknown,320,2,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
43,no,165,1,0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,0,0,0,1,3,1,0
49,unknown,241,1,0,1.4,93.444,-36.1,4.968,5228.1,7,1,3,0,0,0,1,3,1,0
35,no,199,2,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,0,0,0,1,3,1,0
52,unknown,622,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,2,0,0,1,3,1,0
49,no,158,2,0,1.4,93.444,-36.1,4.968,5228.1,7,1,3,2,0,0,1,3,1,0
43,no,531,3,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,1
42,no,141,2,0,1.4,93.444,-36.1,4.968,5228.1,9,0,6,2,0,0,1,3,1,0
49,no,414,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,2,0,1,3,1,0
38,no,339,2,0,1.4,93.444,-36.1,4.968,5228.1,0,0,6,2,0,0,1,3,1,0
42,no,68,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,0,1,3,1,0
46,unknown,123,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,0,1,3,1,0
41,no,766,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,0,1,3,1,1
41,no,27,3,0,1.4,93.444,-36.1,4.968,5228.1,9,1,6,2,0,0,1,3,1,0
37,no,85,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,0,1,3,1,0
33,unknown,229,2,0,1.4,93.444,-36.1,4.968,5228.1,11,1,7,2,0,0,1,3,1,0
36,no,112,2,0,1.4,93.444,-36.1,4.968,5228.1,0,0,6,2,0,0,1,3,1,0
46,no,704,2,0,1.4,93.444,-36.1,4.968,5228.1,1,1,2,2,2,0,1,3,1,0
37,no,104,1,0,1.4,93.444,-36.1,4.968,5228.1,4,1,6,0,0,0,1,3,1,0
37,no,409,1,0,1.4,93.444,-36.1,4.968,5228.1,4,1,6,2,0,0,1,3,1,0
53,unknown,106,1,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,2,0,0,1,3,1,0
42,no,1311,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,1
37,no,223,1,0,1.4,93.444,-36.1,4.968,5228.1,0,2,5,0,0,0,1,3,1,0
46,no,166,2,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,2,0,1,3,1,0
58,unknown,287,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
35,no,109,4,0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,2,0,0,1,3,1,0
32,no,291,1,0,1.4,93.444,-36.1,4.968,5228.1,3,1,5,2,2,0,1,3,1,0
39,unknown,307,1,0,1.4,93.444,-36.1,4.968,5228.1,10,0,6,0,0,0,1,3,1,0
40,no,451,1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
32,no,33,4,0,1.4,93.444,-36.1,4.968,5228.1,10,1,6,2,0,0,1,3,1,0
45,unknown,239,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,0,1,3,1,0
57,no,318,2,0,1.4,93.444,-36.1,4.968,5228.1,3,1,7,0,0,0,1,3,1,0
42,no,101,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,0,1,3,1,0
52,no,80,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,3,0,0,0,1,3,1,0
44,unknown,117,1,0,1.4,93.444,-36.1,4.968,5228.1,9,0,6,0,0,0,1,3,1,0
49,no,193,2,0,1.4,93.444,-36.1,4.968,5228.1,1,1,3,0,0,0,1,3,1,0
36,no,153,1,0,1.4,93.444,-36.1,4.968,5228.1,6,1,2,0,0,0,1,3,1,0
51,no,132,2,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,0,0,0,1,3,1,0
49,no,203,1,0,1.4,93.444,-36.1,4.968,5228.1,7,1,3,0,0,0,1,3,1,0
49,no,344,1,0,1.4,93.444,-36.1,4.968,5228.1,7,1,3,0,0,0,1,3,1,0
49,no,197,1,0,1.4,93.444,-36.1,4.968,5228.1,7,1,3,2,0,0,1,3,1,0
50,unknown,112,2,0,1.4,93.444,-36.1,4.968,5228.1,6,1,0,0,0,1,1,3,1,0
35,no,101,3,0,1.4,93.444,-36.1,4.968,5228.1,9,0,5,0,0,0,1,3,1,0
43,unknown,1332,1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,1
54,no,155,3,0,1.4,93.444,-36.1,4.968,5228.1,9,0,6,0,0,0,1,3,1,0
40,no,618,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,0,1,3,1,1
30,no,1110,2,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,0,0,0,1,3,1,0
40,no,445,3,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,2,0,1,3,1,0
45,unknown,504,2,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,2,2,0,1,3,1,0
35,no,385,3,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
52,no,425,2,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,2,0,0,1,3,1,0
38,no,134,2,0,1.4,93.444,-36.1,4.968,5228.1,9,1,3,0,0,0,1,3,1,0
43,no,56,2,0,1.4,93.444,-36.1,4.968,5228.1,2,1,5,0,0,0,1,3,1,0
35,no,121,3,0,1.4,93.444,-36.1,4.968,5228.1,9,1,3,0,0,0,1,3,1,0
41,no,214,3,0,1.4,93.444,-36.1,4.968,5228.1,11,1,7,2,0,0,1,3,1,0
30,no,129,4,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,2,0,1,3,1,0
35,no,146,3,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
37,no,211,2,0,1.4,93.444,-36.1,4.968,5228.1,0,0,6,2,2,0,1,3,1,0
35,no,513,2,0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,0,0,0,1,3,1,0
45,unknown,371,3,0,1.4,93.444,-36.1,4.968,5228.1,1,1,7,0,0,0,1,3,1,0
32,no,419,3,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,2,0,0,1,3,1,1
37,no,210,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,2,0,1,3,1,0
46,no,459,2,0,1.4,93.444,-36.1,4.968,5228.1,3,1,2,2,0,0,1,3,1,0
37,no,263,2,0,1.4,93.444,-36.1,4.968,5228.1,4,1,6,2,0,0,1,3,1,0
35,no,332,2,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,0,0,0,1,3,1,0
34,no,150,4,0,1.4,93.444,-36.1,4.968,5228.1,1,1,5,0,2,0,1,3,1,0
52,unknown,131,2,0,1.4,93.444,-36.1,4.968,5228.1,9,1,5,0,0,0,1,3,1,0
34,unknown,1227,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,0,1,3,1,1
51,unknown,507,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
50,no,608,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,2,0,0,1,3,1,0
38,no,295,2,0,1.4,93.444,-36.1,4.968,5228.1,3,1,6,2,0,0,1,3,1,0
51,no,178,4,0,1.4,93.444,-36.1,4.968,5228.1,0,1,3,0,0,0,1,3,1,0
